t,x,z,vx,vz
1.54,2.4759420133882517,2.033180967551533,1.6848886361066038,-1.8611279431483556
1.545,2.484345824776539,2.0238289528357916,1.6766126576047613,-1.879677943148355
1.55,2.492707907348262,2.014384188120049,1.668197109480546,-1.8982279431483553
1.555,2.5010275632553074,2.004846673404307,1.6596419917339587,-1.9167779431483556
1.56,2.509304094649564,1.9952164086885649,1.650947304364999,-1.9353279431483559
1.565,2.51753680368292,1.985493393972824,1.6421130473736674,-1.9538779431483553
1.57,2.5257249925072633,1.9756776292570821,1.6331392207599633,-1.9724279431483556
1.575,2.5338679632744823,1.9657691145413407,1.6240258245238872,-1.990977943148355
1.58,2.541965018136465,1.9557678498255981,1.6147728586654382,-2.009527943148356
1.585,2.5500154592450994,1.9456738351098561,1.605380323184618,-2.0280779431483555
1.59,2.558018588752274,1.9354870703941147,1.5958482180814242,-2.046627943148356
1.595,2.5659737088098766,1.925207555678373,1.5861765433558588,-2.0651779431483552
1.6,2.573880121569795,1.914835290962631,1.576365299007921,-2.0837279431483555
1.605,2.581737129183918,1.9043702762468886,1.5664144850376116,-2.102277943148356
1.61,2.5895440338041342,1.8938125115311477,1.5563241014449292,-2.120827943148356
1.615,2.59730013758233,1.8831619968154065,1.546094148229875,-2.1393779431483555
1.62,2.6050047426703955,1.8724187320996641,1.535724625392448,-2.157927943148356
1.625,2.6126571512202172,1.8615827173839223,1.5252155329326496,-2.176477943148355
1.6300000000000001,2.6202566653836854,1.8506539526681802,1.514566870850478,-2.1950279431483564
1.635,2.6278025873126856,1.8396324379524387,1.5037786391459347,-2.2135779431483558
1.6400000000000001,2.635294219159107,1.8285181732366969,1.4928508378190188,-2.232127943148356
1.645,2.642730863074838,1.8173111585209556,1.4817834668697312,-2.2506779431483555
1.6500000000000001,2.650111821211767,1.8060113938052131,1.4705765262980708,-2.2692279431483557
1.655,2.6574363957217813,1.7946188790894713,1.4592300161040381,-2.287777943148356
1.6600000000000001,2.6647038887567702,1.783133614373729,1.447743936287633,-2.3063279431483563
1.665,2.6719136024686208,1.7715555996579875,1.4361182868488565,-2.3248779431483557
1.67,2.679064839009221,1.7598848349422465,1.4243530677877074,-2.343427943148355
1.675,2.6861569005304604,1.7481213202265042,1.4124482791041857,-2.3619779431483554
1.68,2.6931890891842256,1.7362650555107626,1.400403920798292,-2.3805279431483557
1.685,2.700160707122406,1.7243160407950207,1.3882199928700258,-2.399077943148356
1.69,2.707071056496889,1.7122742760792793,1.3758964953193873,-2.4176279431483554
1.695,2.7139194394595627,1.7001397613635376,1.3634334281463767,-2.4361779431483557
1.7,2.720705158162315,1.6879124966477965,1.350830791350994,-2.454727943148355
1.705,2.7274275147570353,1.6755924819320542,1.3380885849332387,-2.4732779431483554
1.71,2.7340858113956106,1.6631797172163116,1.3252068088931117,-2.4918279431483557
1.715,2.740679350229929,1.6506742025005696,1.3121854632306114,-2.510377943148356
1.72,2.7472074334118792,1.6380759377848282,1.2990245479457398,-2.5289279431483553
1.725,2.7536693630933495,1.6253849230690864,1.2857240630384954,-2.5474779431483556
1.73,2.760064441426227,1.6126011583533453,1.2722840085088793,-2.566027943148355
1.735,2.7663919705624007,1.599724643637602,1.2587043843568904,-2.584577943148356
1.74,2.7726512526537586,1.5867553789218611,1.2449851905825298,-2.6031279431483556
1.745,2.7788415898521888,1.573693364206119,1.2311264271857962,-2.621677943148356
1.75,2.784962284309579,1.5605385994903775,1.2171280941666913,-2.6402279431483553
1.7550000000000001,2.7910126381778184,1.5472910847746366,1.2029901915252128,-2.6587779431483556
1.76,2.796991953608794,1.5339508200588945,1.1887127192613633,-2.677327943148356
1.7650000000000001,2.8028995327543944,1.520517805343152,1.17429567737514,-2.695877943148356
1.77,2.808734677766508,1.506992040627411,1.1597390658665463,-2.7144279431483556
1.7750000000000001,2.8144966907970232,1.493373525911669,1.1450428847355791,-2.732977943148356
1.78,2.820184873997827,1.4796622611959274,1.1302071339822404,-2.7515279431483552
